IDEmploye,IDOperation,avg_temps,avg_rendement,most_used_machine,most_used_chain
784,1745,117.0,55.45,1,15
784,1978,72.0,39.13,1,15
784,1982,63.0,48.97,16,15
784,2038,112.5,57.98166666666666,1,15
784,2043,73.125,50.7975,1,15
784,2086,13.65,48.053999999999995,9,17
784,2286,10.0,34.48,9,15
784,2384,83.6625,45.987,1,15
784,2396,59.71,57.074,1,17
784,2400,36.0,40.03,1,15
784,2416,66.58333333333333,43.897333333333336,1,15
784,2509,62.5,41.39,1,15
784,2694,18.4,3.41,9,13
784,2722,27.5,41.465,12,17
784,2723,62.25,32.97,12,15
784,2726,77.0,30.83,1,15
784,2780,19.0,41.3,1,17
786,103,151.7705882352941,51.822941176470586,15,14
786,556,50.78445945945946,50.64810810810811,13,14
786,574,23.786363636363635,40.14,1,14
786,581,156.56666666666666,45.49066666666667,13,14
786,588,50.25142857142857,68.019,11,14
786,613,62.190384615384616,50.04653846153846,13,14
786,615,53.45625,48.232749999999996,13,14
786,618,30.625,50.81,12,14
786,633,54.0,54.2525,12,14
786,642,62.351063829787236,45.950212765957446,13,14
786,674,33.75,30.31,9,14
786,705,52.875,46.790000000000006,5,14
786,708,14.5,51.29,1,14
786,711,55.22727272727273,56.940000000000005,5,14
786,713,58.5,47.95,13,14
786,714,42.5625,46.2525,12,14
786,741,80.10000000000001,46.22428571428571,16,14
786,754,38.5,55.802,1,14
786,781,55.0,57.29,9,14
786,782,45.026923076923076,49.060769230769225,12,14
786,792,16.05,66.06375,1,14
786,793,53.08644859813084,56.32392523364486,12,14
786,795,47.099999999999994,66.5825,1,14
786,796,58.875,67.2675,12,14
786,797,32.43333333333333,57.94333333333333,12,14
786,798,19.5,50.01666666666667,9,14
786,799,49.17142857142857,50.550000000000004,9,14
786,811,49.63636363636363,64.4509090909091,9,14
786,838,51.0,50.303333333333335,12,14
786,839,31.5,55.26,1,14
786,842,73.15227272727272,62.999545454545455,12,14
786,845,61.6576923076923,51.27076923076923,12,14
786,847,20.4,65.85000000000001,12,14
786,854,44.78380952380952,54.91952380952381,1,14
786,856,50.191,43.144,1,14
786,857,66.15,57.5475,12,14
786,880,54.0,83.08,12,20
786,888,30.305,55.443,12,14
786,890,26.78333333333333,58.90083333333333,1,14
786,896,40.410000000000004,42.434,12,14
786,903,72.3,48.06875,1,14
786,910,57.78260869565217,49.789565217391306,1,14
786,912,52.8,20.95,9,14
786,913,6.0,120.0,9,14
786,916,70.83999999999999,58.92066666666666,9,14
786,923,4.266666666666667,29.253333333333334,12,14
786,929,26.68,51.426,12,14
786,940,54.510000000000005,53.400999999999996,15,14
786,950,35.875,58.185,12,14
786,957,2.2,44.0,3,14
786,963,28.0,65.12,13,14
786,969,38.55555555555556,51.43888888888889,13,14
786,975,111.0,82.22,12,20
786,976,52.199999999999996,74.91499999999999,12,14
786,982,32.0125,54.015,1,14
786,983,10.5,8.315000000000001,1,13
786,996,32.42,70.67,12,14
786,998,16.225,45.667,1,14
786,1002,88.7,60.141,12,14
786,1004,98.77631578947368,49.35368421052632,13,14
786,1018,53.8125,41.77625,1,14
786,1019,60.21875,48.62375,13,14
786,1025,26.59090909090909,37.24818181818182,9,14
786,1029,37.285714285714285,61.728571428571435,1,14
786,1039,23.75,45.78,12,14
786,1040,22.166666666666668,47.18666666666667,12,14
786,1045,44.92307692307692,51.159230769230774,12,14
786,1047,73.6,45.230000000000004,12,14
786,1049,26.933333333333334,60.81666666666666,9,14
786,1056,26.776666666666664,56.818,12,14
786,1060,36.0,55.38,12,14
786,1071,14.45,33.97,1,14
786,1072,85.60714285714286,69.88285714285715,12,14
786,1076,51.04583333333333,49.34645833333334,12,14
786,1078,51.199999999999996,46.03666666666667,12,14
786,1079,142.8,38.345,16,14
786,1097,33.028571428571425,42.31142857142857,15,14
786,1100,15.0,34.88,1,14
786,1123,38.56666666666667,65.75333333333333,12,14
786,1140,27.218181818181815,49.57545454545455,9,14
786,1142,76.84166666666667,59.44833333333333,12,14
786,1157,65.46153846153847,69.53846153846153,1,14
786,1161,39.89523809523809,50.039047619047615,1,14
786,1230,88.35384615384615,67.61476923076923,12,14
786,1238,176.9,45.974000000000004,12,19
786,1250,42.0,59.15,1,14
786,1251,89.08275862068966,68.89025862068965,1,14
786,1252,27.5,45.02708333333334,12,14
786,1259,25.333333333333332,43.95666666666667,15,14
786,1272,57.75,45.05166666666667,1,14
786,1294,22.0,61.11,1,14
786,1297,57.800000000000004,39.519999999999996,12,14
786,1333,39.800000000000004,67.38714285714286,12,14
786,1349,24.0,31.17,12,14
786,1366,72.12790697674419,53.170697674418605,1,14
786,1370,19.7,43.99666666666667,1,14
786,1375,75.5,55.285,12,14
786,1395,15.733333333333334,52.423333333333325,12,14
786,1415,43.519999999999996,57.112,1,14
786,1416,36.175,43.8075,1,14
786,1435,75.2875,45.86125,1,14
786,1447,2.15,16.365,12,14
786,1453,6.0,37.5,9,14
786,1466,46.554545454545455,57.86772727272727,12,14
786,1467,24.0,31.17,1,14
786,1468,47.62222222222223,50.333333333333336,9,14
786,1469,89.3875,58.885,1,14
786,1495,28.933333333333337,64.98666666666666,12,14
786,1498,29.275,55.517999999999994,1,14
786,1530,22.5,37.43,1,14
786,1576,52.21666666666667,51.84916666666667,13,14
786,1579,29.4,59.444,1,14
786,1597,93.98931034482759,56.80131034482759,1,14
786,1629,23.0,29.066666666666666,1,14
786,1681,0.75,0.83,9,13
786,1686,12.0,61.365,9,14
786,1691,50.0,25.13,12,14
786,1692,26.900000000000002,44.5,12,14
786,1711,64.175,54.045,1,14
786,1716,9.0,29.03,9,14
786,1720,7.2,90.0,9,14
786,1732,48.925,45.22,1,14
786,1750,19.2,44.81,1,14
786,1760,3.2,64.0,13,14
786,1765,42.083333333333336,42.916666666666664,12,14
786,1782,27.25714285714286,58.951428571428565,1,14
786,1783,26.630000000000003,59.545,1,14
786,1938,19.1,46.135,9,14
786,1953,26.25,58.153333333333336,1,14
786,1956,65.04333333333334,44.204,12,14
786,1982,39.375,53.136,16,14
786,1984,30.02777777777778,57.47222222222222,1,14
786,1985,109.5,55.15296296296297,12,14
786,1990,19.925,42.78,9,14
786,2008,22.0,58.665000000000006,20,14
786,2009,0.4,0.0,20,14
786,2035,30.0,37.04,12,14
786,2060,19.5,30.95,1,14
786,2088,28.685000000000002,50.075,12,14
786,2118,21.099999999999998,47.46333333333333,9,14
786,2141,38.25,33.485,1,14
786,2164,7.1499999999999995,47.5275,9,14
786,2193,28.8,48.81,13,20
786,2202,16.0,31.37,12,14
786,2230,50.635714285714286,46.31428571428571,12,14
786,2248,9.0,29.03,8,14
786,2250,76.31428571428572,57.74857142857143,12,14
786,2252,62.18333333333334,45.28333333333333,1,14
786,2255,60.825,64.38499999999999,16,14
786,2332,13.333333333333334,51.21333333333334,1,14
786,2341,94.0,52.81,13,19
786,2345,21.145454545454545,46.01181818181818,12,14
786,2348,34.5,30.8,9,14
786,2352,0.8,0.0,1,14
786,2353,26.849999999999998,32.38,1,14
786,2384,51.75,51.242799999999995,1,14
786,2389,14.0,21.21,1,14
786,2396,22.3725,54.027,1,14
786,2400,12.0,46.025,1,14
786,2431,49.333333333333336,45.95333333333334,13,14
786,2439,67.5,47.2,3,14
786,2452,22.5,31.69,9,14
786,2491,22.5,48.91,3,14
786,2566,54.371428571428574,50.44714285714286,1,14
786,2571,94.2,53.155,1,14
786,2575,21.075000000000003,73.58500000000001,12,14
786,2577,46.0,53.685,12,14
786,2617,15.2,72.38,1,14
786,2618,37.125,43.68,12,11
786,2619,23.0,32.39,1,14
786,2641,55.5,25.34,13,14
786,2681,57.94117647058823,49.728235294117646,9,14
786,2690,20.25,56.894999999999996,12,14
786,2692,1.4,28.0,1,14
786,2727,68.90625,61.550000000000004,1,14
786,2728,22.5,70.31,1,14
786,2735,16.0,21.05,16,14
786,2736,20.0,20.83,16,14
786,2737,28.439999999999998,56.27,4,14
786,2738,33.574999999999996,57.7825,4,14
786,2739,106.60000000000001,45.156666666666666,9,14
786,2750,36.05,45.485,12,14
786,2751,41.06666666666667,44.93,11,14
786,2754,47.25,53.1725,1,14
786,2755,20.75,30.252499999999998,12,14
786,2756,0.7,0.0,16,14
786,2772,24.0,31.17,12,14
786,2775,9.0,56.25,1,19
786,2787,62.400000000000006,50.91,12,14
786,2788,48.25454545454545,65.47545454545455,1,14
786,2797,40.364999999999995,52.385000000000005,12,14
786,2802,31.5,47.73,9,14
786,2805,15.0,51.72,13,14
786,2810,30.0,37.16,12,14
786,2811,31.85,37.035,1,14
786,2819,15.0,57.69,1,14
786,2820,27.0,58.7,12,14
786,2821,22.5,33.01,9,14
786,2842,18.0,90.0,12,14
786,2874,36.13333333333333,51.71333333333333,1,14
786,2878,6.6,26.634999999999998,12,14
786,2896,24.0,80.0,12,14
786,2916,15.0,55.56,20,14
786,2941,36.0,55.28,9,14
786,2971,47.0,61.84,16,14
786,2998,26.0,56.52,1,14
786,3007,43.2,56.84,1,14
786,3016,9.9,45.0,1,14
786,3017,9.9,45.0,1,14
786,3028,126.13333333333333,51.083333333333336,12,14
786,3029,21.0,58.33,12,14
786,3030,215.5,64.7475,12,14
786,3031,55.028571428571425,46.21,12,14
786,3034,38.0,59.9375,12,14
786,3035,32.01428571428571,57.67285714285714,12,14
786,3038,85.60000000000001,43.32666666666666,1,14
786,3039,89.16666666666667,42.76833333333334,1,14
786,3040,64.39285714285714,43.43714285714286,1,14
786,3043,115.19999999999999,54.815,9,14
786,3045,34.2,56.898,12,14
786,3046,35.1,51.43875,12,14
786,3047,106.66666666666667,55.416666666666664,1,14
786,3055,58.0,53.7,1,19
786,3092,171.0,71.85,13,19
786,3095,62.14090909090908,52.04909090909091,12,14
786,3132,202.5,52.22,9,11
786,3152,35.4,50.144,1,14
786,3203,8.0,44.50333333333333,1,14
786,3204,11.4,33.709999999999994,1,14
786,3206,27.714285714285715,54.25,1,14
786,3268,30.0,37.04,9,14
786,3311,40.0,31.75,1,14
786,3312,21.5,31.37,12,14
786,3340,18.0,47.37,13,14
787,574,92.17777777777778,40.38666666666667,1,19
787,575,62.75,21.689999999999998,1,19
787,587,1.5,0.36,5,13
787,674,25.0,10.82,9,20
787,735,16.2,45.0,9,19
787,738,22.0,5.87,1,19
787,741,36.35,36.32,16,19
787,782,3.6,36.0,12,20
787,799,104.0,31.61,9,19
787,801,9.8,35.519999999999996,9,19
787,820,25.46666666666667,31.663333333333338,9,19
787,842,6.8999999999999995,8.12,12,13
787,854,40.6,16.37,1,19
787,856,24.725,39.6025,1,19
787,857,48.0,41.144999999999996,12,19
787,865,70.2375,28.9575,1,19
787,880,60.0,41.705,12,19
787,884,29.7,28.93,1,19
787,896,35.0,53.85,12,19
787,1004,49.6,31.39,13,20
787,1026,58.5,40.865,1,19
787,1054,35.5,18.98,1,19
787,1056,38.0,41.3,12,19
787,1071,40.95,27.93,1,19
787,1073,28.05,42.5,16,19
787,1076,163.2,69.74,12,14
787,1119,16.0,31.37,1,19
787,1140,33.9,33.68,9,19
787,1145,10.0,62.5,3,19
787,1151,7.2,55.38,1,14
787,1158,24.0,70.59,1,14
787,1203,30.8,35.39,9,19
787,1204,44.625,51.31,1,14
787,1250,85.85,29.895000000000003,1,19
787,1288,142.1875,58.0825,1,19
787,1343,10.833333333333334,10.983333333333334,1,19
787,1398,30.4,42.82,1,19
787,1415,21.7,30.56,1,20
787,1416,32.45,39.641000000000005,1,19
787,1458,102.06666666666666,35.545,8,19
787,1527,25.6,26.39,1,19
787,1627,12.0,29.27,12,20
787,1720,35.6,50.095,9,14
787,1955,120.5,43.8975,5,19
787,1990,48.55555555555556,46.50888888888889,9,19
787,2008,25.8,47.034000000000006,20,19
787,2009,28.35,46.269999999999996,20,19
787,2079,21.75,28.395,13,19
787,2202,27.75,42.05,12,19
787,2322,26.5,43.44,4,19
787,2396,32.833333333333336,23.863333333333333,1,19
787,2408,35.31,46.543,1,19
787,2566,11.700000000000001,17.393333333333334,1,19
787,2595,25.6,26.39,1,19
787,2627,57.29999999999999,31.99666666666667,1,19
787,2683,25.75,32.33,9,19
787,2713,6.0,30.0,1,20
787,2724,20.8,28.37,1,19
787,2731,22.599999999999998,33.336666666666666,9,19
787,2732,20.2,33.42333333333333,9,19
787,2772,32.5,10.993333333333334,12,19
787,2786,6.3,5.89,9,19
788,103,150.16666666666666,32.71666666666667,15,21
788,654,33.3125,25.32,13,21
788,2113,45.5,25.1575,1,21
788,2341,112.0,28.07,13,21
788,2714,166.83333333333334,36.23666666666667,16,21
789,556,51.3,27.69,13,14
789,612,70.50909090909092,45.85136363636364,15,14
789,613,36.400000000000006,84.74000000000001,13,14
789,633,8.4,16.8,12,14
789,703,76.16,44.186,15,14
789,709,76.05,67.1975,15,14
789,712,59.5,67.22666666666667,5,14
789,738,6.0,40.0,1,14
789,741,22.4,16.23,16,13
789,809,118.0,29.28,1,14
789,839,5.6,56.0,1,14
789,842,59.0,33.9025,12,14
789,852,188.33333333333334,55.21333333333333,16,14
789,856,11.1,16.82,1,13
789,859,143.44,70.982,16,14
789,924,52.37777777777778,55.239999999999995,3,14
789,1071,10.4,69.33,1,14
789,1072,59.0,33.9025,12,14
789,1076,21.0,16.41,12,13
789,1145,11.1,16.82,3,13
789,1203,8.0,21.05,9,14
789,1250,93.0,35.91,1,14
789,1469,18.5,16.52,1,13
789,1711,87.8,48.06,1,14
789,1720,22.0,21.78,9,14
789,1820,76.16,77.716,16,14
789,1990,40.0,27.97,9,14
789,2011,34.0,36.96,3,14
789,2255,42.7125,50.91,16,14
789,2367,60.800000000000004,23.080000000000002,16,19
789,2391,30.0,5.88,5,13
789,2396,41.295,67.0145,1,14
789,2573,86.912,77.88399999999999,16,14
789,2739,28.6,69.76,9,14
789,2740,122.10000000000001,42.83166666666667,16,14
789,2756,57.07142857142857,56.93,16,14
789,2768,27.2,38.31,16,14
790,103,118.28999999999999,39.55233333333333,15,21
790,556,37.42857142857143,52.00904761904762,13,20
790,574,5.6,5.77,1,13
790,575,29.0,47.67285714285715,1,20
790,588,16.0,59.26,11,20
790,608,12.8,35.56,15,21
790,609,48.666666666666664,60.035,13,20
790,612,92.02222222222223,53.86333333333333,15,20
790,613,39.45,32.144999999999996,13,21
790,614,26.0,32.5,1,21
790,615,27.75,38.01,13,21
790,629,113.75,34.245000000000005,13,21
790,633,126.29749999999999,37.0865,12,21
790,641,32.0,60.38,1,20
790,674,35.5,32.57782608695652,9,20
790,679,108.0,34.05,15,11
790,688,129.21666666666667,49.74,12,21
790,689,106.5625,51.0,15,21
790,709,122.77692307692307,60.30269230769231,15,20
790,714,57.892857142857146,57.33571428571429,12,20
790,734,67.2,50.53,15,11
790,735,47.6,28.5,9,14
790,738,34.5,68.85499999999999,1,14
790,755,24.0,23.3,16,20
790,771,12.0,44.44,9,20
790,792,25.599999999999998,45.123333333333335,1,13
790,793,58.5,66.11,12,14
790,795,24.0,48.98,1,14
790,796,30.7,61.71333333333333,12,14
790,839,4.2,26.25,1,14
790,842,31.69,44.072,12,21
790,843,130.5142857142857,51.27428571428572,16,14
790,845,37.57142857142857,55.28000000000001,12,14
790,853,34.5,68.85499999999999,1,14
790,854,81.0,59.605000000000004,1,14
790,856,12.6,18.025,1,13
790,857,72.0,53.33,12,14
790,885,85.78125,43.31875,12,20
790,888,37.8,54.0,12,14
790,890,37.8,54.0,1,14
790,896,30.0,50.85,12,14
790,908,26.0,44.74,9,21
790,910,22.0,51.833333333333336,1,21
790,916,26.433333333333334,42.29555555555555,9,20
790,929,36.0,44.44,12,14
790,940,16.5,38.37,15,12
790,957,41.25,50.995000000000005,3,14
790,978,19.0,78.64666666666666,13,11
790,983,58.38333333333333,38.18666666666667,1,14
790,989,39.35,42.075,1,11
790,992,37.5,36.76,1,21
790,997,11.25,35.16,1,21
790,1004,51.0,35.095,13,20
790,1011,45.0,34.62,13,20
790,1025,23.6125,49.1575,9,21
790,1026,124.8,48.19,1,18
790,1029,43.3625,48.66,1,21
790,1045,61.5,48.8359375,12,20
790,1046,23.576923076923077,48.24038461538461,1,14
790,1057,120.0,43.7725,16,21
790,1071,32.13333333333333,52.13666666666666,1,21
790,1072,75.75,47.015,12,14
790,1073,85.92,45.736000000000004,16,14
790,1076,57.77179487179487,50.473333333333336,12,20
790,1078,70.24,51.134,12,14
790,1090,18.5,33.04,1,21
790,1097,80.78,59.074,15,11
790,1140,30.885714285714283,51.348571428571425,9,12
790,1158,94.5,38.1,1,20
790,1161,25.6,57.975,1,21
790,1186,25.200000000000003,70.18,1,14
790,1236,74.25,37.9,1,11
790,1251,149.07999999999998,54.532,1,14
790,1259,35.36666666666667,62.176666666666655,15,14
790,1260,62.15625,31.525,12,21
790,1261,62.142857142857146,32.77285714285715,12,21
790,1271,60.0,27.810000000000002,1,20
790,1278,49.6,52.35999999999999,9,14
790,1333,41.8125,57.89,12,21
790,1366,55.666666666666664,52.026666666666664,1,14
790,1388,19.5,34.82,1,21
790,1411,30.0,57.129999999999995,9,20
790,1415,50.0,28.805,1,20
790,1416,42.6375,42.49,1,21
790,1424,40.0,34.68333333333333,1,21
790,1431,10.8,23.48,9,21
790,1435,33.75,44.41,1,14
790,1468,35.199999999999996,50.03666666666667,9,21
790,1476,86.25,58.39,9,20
790,1481,162.0,55.31,1,21
790,1498,23.0,74.19,1,11
790,1499,44.544117647058826,39.63823529411765,15,21
790,1501,94.05,35.9425,1,20
790,1513,86.125,39.975,1,20
790,1515,40.0,37.38,5,21
790,1530,65.0,40.78142857142858,1,20
790,1533,53.2,59.318,15,20
790,1553,13.9,31.235,9,12
790,1579,35.0625,49.80375,1,11
790,1582,53.0,34.64,1,17
790,1595,59.976470588235294,34.91235294117647,16,21
790,1597,21.0,53.53,1,20
790,1601,36.166666666666664,56.032222222222224,1,18
790,1615,152.0,44.314,1,14
790,1632,120.875,74.4325,12,11
790,1637,45.07142857142857,48.13857142857143,1,14
790,1650,21.23076923076923,43.426923076923075,15,20
790,1680,58.2,61.062,1,14
790,1707,28.400000000000002,47.15833333333333,1,21
790,1709,24.00769230769231,48.69423076923077,1,20
790,1711,56.5,49.13,1,20
790,1734,20.0,3.92,3,13
790,1750,51.0,42.1875,1,20
790,1782,50.4,51.96,1,14
790,1783,50.4,51.96,1,14
790,1790,43.833333333333336,31.403333333333336,1,20
790,1795,12.149999999999999,62.129999999999995,16,14
790,1819,46.666666666666664,30.689999999999998,16,20
790,1820,53.25,54.193333333333335,16,14
790,1851,63.75,29.06,1,20
790,1938,13.9,31.235,9,12
790,1942,54.25,27.6,15,20
790,1943,283.5,68.25,15,21
790,1955,67.2,22.7,5,21
790,1961,33.25,46.4,13,20
790,1981,105.75,45.0,15,21
790,1983,156.0,30.59,1,21
790,1990,30.0,42.86,9,14
790,2105,12.15,29.519999999999996,9,14
790,2123,48.0,28.07,12,14
790,2125,116.04583333333333,45.95249999999999,12,21
790,2141,45.0,33.715,1,21
790,2164,26.4,51.76,9,11
790,2180,23.0,40.85333333333333,12,21
790,2195,26.099999999999998,44.29333333333333,12,21
790,2197,82.875,61.71666666666667,1,11
790,2213,54.0,77.08666666666666,1,11
790,2215,65.89285714285714,42.43,1,20
790,2230,45.050000000000004,52.99666666666667,12,14
790,2246,80.0,59.26,9,18
790,2286,40.833333333333336,54.27166666666667,9,18
790,2332,16.666666666666668,47.163333333333334,1,20
790,2343,54.0,38.92,5,20
790,2345,9.8,35.39,12,21
790,2352,14.45,41.1375,1,12
790,2367,64.15,62.11,16,11
790,2384,57.0,53.67045454545455,1,11
790,2396,38.067241379310346,62.65448275862069,1,14
790,2427,77.0,42.394999999999996,15,21
790,2483,55.0,47.483999999999995,1,20
790,2525,99.0,54.155,16,14
790,2526,56.5,50.6325,16,14
790,2566,31.2,44.040000000000006,1,14
790,2582,48.0,35.089999999999996,15,21
790,2616,115.0,70.12,1,20
790,2623,101.78571428571429,51.824285714285715,16,21
790,2640,35.1,47.645,1,14
790,2657,35.625,51.635,1,20
790,2669,146.66666666666666,37.54,15,18
790,2673,116.42777777777776,51.193333333333335,16,14
790,2681,34.5,49.149166666666666,9,20
790,2715,65.6590909090909,58.560909090909085,16,14
790,2716,31.0,33.95,1,21
790,2734,80.53571428571429,52.74928571428571,12,11
790,2751,36.0,44.44,11,14
790,2754,65.33333333333333,36.55,1,14
790,2755,15.6,46.52333333333333,12,21
790,2770,7.5,23.47,1,21
790,2771,15.7,47.14375,9,21
790,2820,42.72,57.314,12,21
790,2914,25.5,39.23,1,20
790,2936,20.0,46.51,1,20
790,2943,11.375,59.832499999999996,9,21
790,2944,43.519999999999996,54.42,12,21
790,2949,36.0,43.25,1,14
790,2955,6.6,66.0,9,21
790,2958,12.08,43.39,9,21
790,2959,9.45,45.230000000000004,1,21
790,2961,21.914285714285715,37.901428571428575,12,21
790,2963,33.6,73.04,1,21
790,2973,42.5,49.42,15,18
790,3006,2.4,48.0,9,17
790,3008,20.815384615384616,48.41807692307692,1,14
790,3016,8.7,27.19,1,14
790,3041,54.0,36.51,1,14
790,3084,123.27083333333333,53.61833333333333,16,11
790,3092,51.0,35.095,13,20
790,3097,49.275,54.49,9,14
790,3108,90.0,29.803999999999995,9,22
790,3109,169.1,50.623333333333335,9,22
790,3110,109.375,41.125,9,22
790,3112,92.5,38.108,9,22
790,3115,72.5,35.936,9,22
790,3116,100.0,35.12,9,22
790,3117,72.5,35.945,9,22
790,3122,74.16666666666667,26.732000000000003,8,22
790,3123,135.0,59.47,1,18
790,3132,41.25,35.345,9,20
790,3137,82.5,24.214,9,22
790,3172,87.58928571428571,49.88428571428572,4,20
790,3189,14.0,23.73,1,20
790,3190,2.1,42.0,1,14
790,3203,10.5,32.263333333333335,1,20
790,3204,24.0,35.2325,1,20
790,3205,18.0,46.58,9,20
790,3206,24.0,55.81,1,20
790,3207,55.875,42.631875,4,20
790,3210,22.125,24.189999999999998,1,20
790,3211,12.5,29.07,1,20
790,3243,101.25,52.89333333333334,9,20
790,3244,97.2,52.818000000000005,1,20
790,3245,54.0,49.16166666666667,-1,20
790,3246,47.5,23.75,1,20
790,3250,86.25,33.300000000000004,1,20
790,3251,25.5,39.23,1,20
790,3281,16.0,50.0,1,20
790,3282,33.6,44.076,4,20
790,3293,90.0,45.816,15,20
790,3382,102.61904761904762,52.841904761904765,4,20
790,3392,87.45454545454545,51.52363636363636,4,20
790,3403,53.390625,49.179375,4,20
790,3404,52.0,34.44,1,20
790,3443,26.125,28.689999999999998,16,20
791,556,21.721153846153847,42.451153846153844,13,15
791,574,136.6263157894737,48.28157894736842,1,21
791,575,36.666666666666664,38.725,1,21
791,589,12.5,17.61,5,15
791,597,51.25,27.92,1,15
791,674,70.09868421052632,29.894736842105264,9,15
791,746,110.25,27.701666666666668,16,15
791,754,84.0,44.977999999999994,1,15
791,799,92.0,38.129999999999995,9,12
791,802,10.8,41.54,1,15
791,839,10.8,51.43,1,12
791,856,12.733333333333334,21.256666666666668,1,15
791,884,70.5,33.31,1,15
791,888,100.60000000000001,43.913333333333334,12,12
791,896,43.96666666666667,38.78666666666667,12,12
791,913,19.8,3.67,9,12
791,978,76.0,45.24,13,15
791,982,31.9375,40.932500000000005,1,15
791,983,103.25,45.48,1,15
791,998,9.6,45.71,1,12
791,1018,115.5,54.903636363636366,1,15
791,1029,39.9,38.74,1,12
791,1046,77.35000000000001,46.855,1,12
791,1140,5.5,55.0,9,15
791,1156,156.9,57.47,1,17
791,1161,11.0,52.38,1,17
791,1175,10.75,31.62,13,15
791,1250,54.0,50.47,1,15
791,1370,26.4,8.92,1,15
791,1462,2.0,40.0,1,15
791,1492,81.60000000000001,42.63333333333333,1,12
791,1497,66.66964285714286,49.208928571428565,1,15
791,1498,14.375,30.537499999999998,1,15
791,1506,15.694444444444445,50.88481481481482,1,15
791,1555,21.583333333333332,49.74333333333333,1,15
791,1579,40.875,44.661,1,15
791,1597,22.0,23.91,1,15
791,1649,166.5,39.16,1,15
791,1681,0.4166666666666667,0.03666666666666667,9,13
791,1745,117.0,58.5,1,15
791,1789,28.0,27.17,1,15
791,1845,4.5,0.83,9,13
791,1913,78.75,61.52,15,15
791,1971,19.125,53.9075,15,15
791,1972,78.75,23.25,1,15
791,1982,31.5,48.46,16,15
791,1983,64.0,32.92333333333334,1,15
791,1990,11.100000000000001,58.91,9,12
791,2052,25.0,28.83,1,15
791,2087,28.125,29.575,1,15
791,2118,21.6,15.21,9,15
791,2246,89.57142857142857,51.04571428571428,9,21
791,2334,106.5,30.69,1,15
791,2363,25.5,27.799999999999997,1,15
791,2384,75.3529411764706,43.61705882352941,1,15
791,2396,30.8,40.835,1,12
791,2416,23.5,19.26,1,15
791,2467,68.875,28.565,3,15
791,2608,77.875,45.76,1,15
791,2609,17.0,36.96,1,15
791,2684,182.7,40.39,1,12
791,2705,19.2,8.97,9,15
791,2728,0.4,0.0,1,15
791,2781,105.75,34.39714285714286,12,15
791,2848,77.35000000000001,46.94166666666666,1,12
791,2874,28.8,15.32,1,15
791,2971,111.625,52.13333333333333,16,21
791,2972,92.0,29.7275,1,15
791,3085,138.78571428571428,35.78,15,15
791,3123,72.41666666666667,49.11333333333333,1,21
793,556,16.5,27.05,13,11
793,575,64.00862068965517,42.51275862068965,1,21
793,609,25.5,50.85,13,21
793,615,18.0,50.155,13,21
793,616,67.20833333333333,41.73083333333333,1,21
793,641,52.5,41.718333333333334,1,21
793,674,25.666666666666668,32.48,9,21
793,688,36.0,16.51,12,21
793,709,148.5,43.93833333333333,15,21
793,714,51.75,40.803333333333335,12,21
793,1090,60.125,35.635,1,21
793,1202,76.5,40.46,1,21
793,1471,85.75,35.150000000000006,1,21
793,1497,39.125,32.025,1,11
793,1498,15.333333333333334,28.246666666666666,1,11
793,1506,5.625,36.92,1,11
793,1516,27.25,15.66,1,11
793,1581,37.0,21.51,1,11
793,1691,37.7,36.243,12,21
793,2060,13.0,28.070000000000004,1,11
793,2141,81.0,40.885,1,21
793,2295,11.5,15.54,1,11
793,2384,31.5,26.69,1,11
793,2619,19.166666666666668,30.44,1,11
793,2623,75.0,28.3,16,21
793,2749,37.0,42.05,1,11
794,556,19.0,30.16,13,21
794,575,72.85714285714286,44.871785714285714,1,21
794,608,13.0,31.30125,15,21
794,613,24.0,39.34,13,21
794,614,26.0,11.87,1,21
794,615,32.583333333333336,29.819999999999997,13,21
794,616,25.545454545454547,38.125454545454545,1,21
794,618,86.625,27.505,12,21
794,620,47.5,32.17,1,21
794,629,65.0,29.68,13,21
794,641,14.0,47.445,1,21
794,674,26.083333333333332,39.46666666666667,9,21
794,706,37.8,30.672000000000004,12,21
794,709,40.5,7.94,15,19
794,714,75.0,37.13,12,21
794,717,36.166666666666664,31.223333333333333,1,21
794,719,57.4,37.802,1,21
794,735,16.0,27.12,9,21
794,746,35.0,14.29,16,12
794,845,8.75,42.004999999999995,12,21
794,860,14.4,57.6,1,12
794,913,16.114285714285714,36.18,9,21
794,933,30.975,29.86625,1,21
794,962,26.1625,29.995,1,21
794,963,9.1,24.6025,13,21
794,964,15.5,4.7,1,12
794,965,16.525,23.75,1,12
794,997,23.1,35.796,1,21
794,998,9.75,13.93,1,21
794,1014,37.5,14.15,1,12
794,1025,4.699999999999999,34.0,9,21
794,1029,9.25,33.28666666666667,1,21
794,1031,19.5,25.32,1,21
794,1071,41.599999999999994,25.84,1,21
794,1140,6.433333333333334,33.833333333333336,9,21
794,1202,51.0,23.29,1,21
794,1236,49.5,22.6,1,17
794,1302,20.0,25.97,1,12
794,1333,10.5,32.769999999999996,12,21
794,1363,34.5,30.8,13,21
794,1388,19.5,11.96,1,21
794,1398,10.2,35.635,1,21
794,1403,83.2,28.39,9,21
794,1416,38.4,30.24,1,21
794,1420,18.0,40.04,1,21
794,1424,79.21875,52.27375,1,21
794,1431,3.0,20.0,9,21
