,IDEmploye,IDOperation,avg_temps,avg_rendement,most_used_machine,most_used_chain,Sexe,EtatCivil,Specialite,IDChaineMontage,TauxHoraire,Allure,Status,Age,Expertise
27835,813,2728,37.2,23.54,1,21,1,1,,0,5.161,0.0,1,25.0,3
27837,813,2770,6.0,13.95,1,21,1,1,,0,5.161,0.0,1,25.0,3
27838,813,2790,4.2,11.670000000000002,1,21,1,1,,0,5.161,0.0,1,25.0,3
27839,813,2905,19.95,24.575,1,21,1,1,,0,5.161,0.0,1,25.0,3
27840,813,2919,13.727272727272728,21.58727272727273,1,21,1,1,,0,5.161,0.0,1,25.0,3
27841,813,2920,13.775,23.4575,1,21,1,1,,0,5.161,0.0,1,25.0,3
27842,813,2930,28.5,22.4475,1,21,1,1,,0,5.161,0.0,1,25.0,3
27843,813,2931,23.666666666666668,18.94666666666667,1,21,1,1,,0,5.161,0.0,1,25.0,3
27844,813,2944,8.0,25.81,12,21,1,1,,0,5.161,0.0,1,25.0,3
27845,813,2945,18.9,12.04,1,13,1,1,,0,5.161,0.0,1,25.0,3
27846,813,2948,8.879999999999999,23.078,1,21,1,1,,0,5.161,0.0,1,25.0,3
27847,813,2949,10.36,23.898000000000003,1,21,1,1,,0,5.161,0.0,1,25.0,3
27848,813,2952,8.75,20.00333333333333,1,21,1,1,,0,5.161,0.0,1,25.0,3
27849,813,2954,4.85,23.774,9,21,1,1,,0,5.161,0.0,1,25.0,3
27850,813,2955,3.9,21.42333333333333,9,21,1,1,,0,5.161,0.0,1,25.0,3
27851,813,2957,15.52,20.974,1,21,1,1,,0,5.161,0.0,1,25.0,3
27852,813,2959,10.5,18.46,1,21,1,1,,0,5.161,0.0,1,25.0,3
27853,813,2960,12.16,20.922,1,21,1,1,,0,5.161,0.0,1,25.0,3
27855,813,2963,32.4,19.715,1,21,1,1,,0,5.161,0.0,1,25.0,3
27856,813,2967,2.22,22.8,1,21,1,1,,0,5.161,0.0,1,25.0,3
27857,813,2968,1.9,19.09,1,21,1,1,,0,5.161,0.0,1,25.0,3
27858,815,556,17.0,34.69,13,11,1,1,,0,0.0,0.0,1,,3
27860,815,705,23.5,36.15,5,11,1,1,,0,0.0,0.0,1,,3
27861,815,842,10.75,48.86,12,18,1,1,,0,0.0,0.0,1,,3
27862,815,843,12.5,46.3,16,18,1,1,,0,0.0,0.0,1,,3
27863,815,978,19.0,44.19,13,11,1,1,,0,0.0,0.0,1,,3
27864,815,1499,98.3125,46.84,15,11,1,1,,0,0.0,0.0,1,,3
27865,815,1595,82.1875,47.175,16,11,1,1,,0,0.0,0.0,1,,3
27866,815,1985,87.75,39.830000000000005,12,11,1,1,,0,0.0,0.0,1,,3
27867,815,1988,111.375,32.99,16,11,1,1,,0,0.0,0.0,1,,3
27868,816,8,80.93103448275862,22.49206896551724,9,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27869,816,556,19.0,23.17,13,13,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27871,816,575,22.5,14.235,1,13,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27872,816,588,26.0,20.855,11,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27878,816,674,55.26071428571428,21.327142857142857,9,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27881,816,725,90.0,16.67,3,13,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27882,816,756,28.575000000000003,13.165,12,13,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27892,816,884,47.083333333333336,22.883333333333336,1,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27902,816,989,1.5,10.455,1,13,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27904,816,1006,30.5,28.24,1,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27905,816,1032,58.583333333333336,10.85,1,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27915,816,1250,112.78,22.115,1,13,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27916,816,1251,36.0,11.58,1,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27921,816,1333,0.75,15.0,12,13,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27922,816,1411,13.5,20.77,9,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27926,816,1497,66.775,28.37,1,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27927,816,1498,32.775,26.89,1,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27929,816,1506,23.18103448275862,27.28793103448276,1,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27932,816,1555,69.16666666666667,15.243333333333332,1,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27935,816,1604,2.571428571428572,23.16857142857143,9,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27937,816,1637,39.15,23.645,1,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27938,816,1648,32.0,19.118,1,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27941,816,1732,60.5,32.88,1,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27947,816,1814,89.15789473684211,21.540526315789474,1,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27949,816,1851,40.8,24.477,1,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27952,816,1983,16.0,12.31,1,13,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27953,816,2052,50.0,37.04,1,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27954,816,2053,82.33333333333333,26.26111111111111,1,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27955,816,2059,111.625,30.585,5,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27957,816,2087,75.75,30.935,1,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27958,816,2105,31.5,24.48,9,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27961,816,2183,41.72727272727273,28.08909090909091,1,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27962,816,2197,140.25,27.5,1,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27963,816,2215,41.25,13.44,1,18,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27967,816,2384,92.10416666666669,29.43583333333333,1,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27969,816,2416,94.0,43.52,1,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27974,816,2572,5.25,26.25,1,13,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27981,816,2820,5.6,21.54,12,13,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27983,816,2905,5.25,26.25,1,13,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27984,816,2919,5.6,21.54,1,13,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27985,816,2920,1.4,16.595,1,13,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27986,816,2945,0.6,12.0,1,13,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27992,816,2958,1.2,24.0,9,13,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27993,816,2959,1.4,28.0,1,13,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27998,816,2971,23.5,12.705,16,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
27999,816,2990,33.142857142857146,24.414285714285715,1,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
28001,816,3062,5.9375,17.28,1,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
28002,816,3084,60.392857142857146,11.844285714285714,16,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
28005,816,3125,68.08333333333333,23.933333333333334,1,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
28006,816,3126,30.666666666666668,19.703333333333333,1,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
28007,816,3132,256.5,47.5,9,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
28010,816,3174,67.5,19.724,1,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
28011,816,3175,51.0,24.17,1,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
28016,816,3423,47.0,32.535,16,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
28017,816,3443,4.75,29.69,16,16,1,1,Apprentie,18,1.976,0.0,1,18.0,3
28018,817,556,19.0,67.86,13,13,1,1,Saisonniere,0,0.0,0.0,1,18.0,3
28022,817,756,55.35,70.06,12,13,1,1,Saisonniere,0,0.0,0.0,1,18.0,3
28030,817,962,1.75,21.61,1,13,1,1,Saisonniere,0,0.0,0.0,1,18.0,3
28038,817,1250,176.0,41.465,1,13,1,1,Saisonniere,0,0.0,0.0,1,18.0,3
28044,817,1681,0.95,13.344,9,13,1,1,Saisonniere,0,0.0,0.0,1,18.0,3
28045,817,1707,5.6,62.22,1,13,1,1,Saisonniere,0,0.0,0.0,1,18.0,3
28047,817,1940,4.2,84.0,5,13,1,1,Saisonniere,0,0.0,0.0,1,18.0,3
28048,817,1955,9.2,65.71,5,13,1,1,Saisonniere,0,0.0,0.0,1,18.0,3
28061,817,2945,2.4,48.0,1,13,1,1,Saisonniere,0,0.0,0.0,1,18.0,3
28069,818,556,16.5,29.46,13,11,1,2,,0,5.161,0.0,1,51.0,3
28070,818,575,37.85714285714285,27.367142857142856,1,12,1,2,,0,5.161,0.0,1,51.0,3
28071,818,613,22.5,40.18,13,12,1,2,,0,5.161,0.0,1,51.0,3
28072,818,620,15.0,30.61,1,21,1,2,,0,5.161,0.0,1,51.0,3
28073,818,636,50.0,20.89333333333333,1,21,1,2,,0,5.161,0.0,1,51.0,3
28074,818,674,67.5,13.235,9,12,1,2,,0,5.161,0.0,1,51.0,3
28075,818,725,109.28571428571428,52.862857142857145,3,21,1,2,,0,5.161,0.0,1,51.0,3
28077,818,782,43.0,56.58,12,21,1,2,,0,5.161,0.0,1,51.0,3
28078,818,792,12.0,21.43,1,12,1,2,,0,5.161,0.0,1,51.0,3
28080,818,854,18.0,27.27,1,12,1,2,,0,5.161,0.0,1,51.0,3
28081,818,896,24.0,33.8,12,17,1,2,,0,5.161,0.0,1,51.0,3
28082,818,916,20.0,32.79,9,12,1,2,,0,5.161,0.0,1,51.0,3
28083,818,940,36.0,27.07,15,12,1,2,,0,5.161,0.0,1,51.0,3
28084,818,992,76.5,46.93,1,12,1,2,,0,5.161,0.0,1,51.0,3
28085,818,1029,42.57142857142857,30.58857142857143,1,12,1,2,,0,5.161,0.0,1,51.0,3
28086,818,1031,97.5,18.06,1,21,1,2,,0,5.161,0.0,1,51.0,3
28087,818,1033,35.0,30.97,1,21,1,2,,0,5.161,0.0,1,51.0,3
28088,818,1055,40.5,41.75,1,21,1,2,,0,5.161,0.0,1,51.0,3
28089,818,1071,76.45,28.85,1,12,1,2,,0,5.161,0.0,1,51.0,3
28090,818,1140,15.0,26.223333333333333,9,12,1,2,,0,5.161,0.0,1,51.0,3
28091,818,1162,63.0,19.63,1,12,1,2,,0,5.161,0.0,1,51.0,3
28092,818,1186,51.5,31.79,1,21,1,2,,0,5.161,0.0,1,51.0,3
28093,818,1324,157.5,35.13272727272727,1,12,1,2,,0,5.161,0.0,1,51.0,3
28094,818,1366,8.0,26.67,1,12,1,2,,0,5.161,0.0,1,51.0,3
28095,818,1416,49.72,25.922000000000004,1,12,1,2,,0,5.161,0.0,1,51.0,3
28096,818,1468,20.0,32.79,9,17,1,2,,0,5.161,0.0,1,51.0,3
28097,818,1498,11.5,11.27,1,17,1,2,,0,5.161,0.0,1,51.0,3
28099,818,1579,19.5,19.395,1,11,1,2,,0,5.161,0.0,1,51.0,3
28100,818,1629,59.375,26.8475,1,12,1,2,,0,5.161,0.0,1,51.0,3
28102,818,1732,45.6,37.044,1,17,1,2,,0,5.161,0.0,1,51.0,3
28104,818,1980,20.0,43.16,1,12,1,2,,0,5.161,0.0,1,51.0,3
28105,818,1990,27.65714285714285,28.352857142857143,9,12,1,2,,0,5.161,0.0,1,51.0,3
28106,818,2088,78.66666666666667,22.933333333333337,12,12,1,2,,0,5.161,0.0,1,51.0,3
28107,818,2155,47.95454545454545,42.59818181818181,1,21,1,2,,0,5.161,0.0,1,51.0,3
28108,818,2164,3.0,20.0,9,12,1,2,,0,5.161,0.0,1,51.0,3
28109,818,2187,39.25,29.30375,1,17,1,2,,0,5.161,0.0,1,51.0,3
28110,818,2345,5.0,25.0,12,12,1,2,,0,5.161,0.0,1,51.0,3
28111,818,2384,44.25,19.475,1,11,1,2,,0,5.161,0.0,1,51.0,3
28112,818,2396,25.666666666666668,22.336666666666662,1,12,1,2,,0,5.161,0.0,1,51.0,3
28113,818,2726,25.0,78.13,1,21,1,2,,0,5.161,0.0,1,51.0,3
28114,818,2728,15.0,17.24,1,17,1,2,,0,5.161,0.0,1,51.0,3
28115,818,2752,10.0,17.86,1,12,1,2,,0,5.161,0.0,1,51.0,3
28116,818,2755,5.0,25.0,12,12,1,2,,0,5.161,0.0,1,51.0,3
28117,818,2821,13.5,26.3925,9,17,1,2,,0,5.161,0.0,1,51.0,3
28118,818,2853,18.0,20.09,1,12,1,2,,0,5.161,0.0,1,51.0,3
28119,818,2879,15.0,21.13,1,12,1,2,,0,5.161,0.0,1,51.0,3
28120,818,2917,23.5,19.05,1,12,1,2,,0,5.161,0.0,1,51.0,3
28121,818,2920,24.0,19.2,1,17,1,2,,0,5.161,0.0,1,51.0,3
28122,818,2922,42.85714285714285,18.67,1,17,1,2,,0,5.161,0.0,1,51.0,3
28123,818,2923,54.0,20.0,12,17,1,2,,0,5.161,0.0,1,51.0,3
28124,818,2925,6.0,19.35,1,12,1,2,,0,5.161,0.0,1,51.0,3
28125,818,2935,42.0,42.120000000000005,1,17,1,2,,0,5.161,0.0,1,51.0,3
28126,818,2937,45.0,37.506,1,17,1,2,,0,5.161,0.0,1,51.0,3
28127,818,2975,44.4,29.096,1,12,1,2,,0,5.161,0.0,1,51.0,3
28128,818,2976,31.5,32.47,12,12,1,2,,0,5.161,0.0,1,51.0,3
28129,818,2977,9.55,14.225,9,12,1,2,,0,5.161,0.0,1,51.0,3
28130,818,2980,14.0,20.455,13,12,1,2,,0,5.161,0.0,1,51.0,3
28131,818,2981,2.0,20.0,9,12,1,2,,0,5.161,0.0,1,51.0,3
28132,818,2985,20.0,19.61,3,12,1,2,,0,5.161,0.0,1,51.0,3
28133,818,2988,24.0,20.48,1,12,1,2,,0,5.161,0.0,1,51.0,3
28134,818,2989,18.0,20.71,1,12,1,2,,0,5.161,0.0,1,51.0,3
28135,818,2990,16.5,24.96,1,12,1,2,,0,5.161,0.0,1,51.0,3
28136,818,2991,73.5,35.31,4,12,1,2,,0,5.161,0.0,1,51.0,3
28137,818,2993,15.0,21.13,1,12,1,2,,0,5.161,0.0,1,51.0,3
28138,818,2994,17.25,20.264,1,12,1,2,,0,5.161,0.0,1,51.0,3
28140,818,3056,23.0,30.26,1,21,1,2,,0,5.161,0.0,1,51.0,3
28141,818,3102,151.78571428571428,53.46142857142858,1,21,1,2,,0,5.161,0.0,1,51.0,3
28142,818,3107,31.25,51.66,1,21,1,2,,0,5.161,0.0,1,51.0,3
28143,818,3124,14.0,21.54,1,21,1,2,,0,5.161,0.0,1,51.0,3
28146,820,575,67.5,18.993333333333336,1,21,1,2,,0,0.0,0.0,1,46.0,3
28148,820,962,7.0,15.22,1,21,1,2,,0,0.0,0.0,1,46.0,3
28149,820,963,16.683333333333334,32.516666666666666,13,21,1,2,,0,0.0,0.0,1,46.0,3
28150,820,989,19.0,11.015,1,21,1,2,,0,0.0,0.0,1,46.0,3
28151,820,1004,29.0,17.79,13,21,1,2,,0,0.0,0.0,1,46.0,3
28152,820,1029,12.375,32.425,1,21,1,2,,0,0.0,0.0,1,46.0,3
28153,820,1632,220.5,50.69,12,18,1,2,,0,0.0,0.0,1,46.0,3
28154,820,1662,16.683333333333334,32.516666666666666,1,21,1,2,,0,0.0,0.0,1,46.0,3
28155,820,1717,15.333333333333334,18.15,1,21,1,2,,0,0.0,0.0,1,46.0,3
28156,820,1732,30.6,10.7,1,21,1,2,,0,0.0,0.0,1,46.0,3
28158,820,1965,14.25,10.71,20,21,1,2,,0,0.0,0.0,1,46.0,3
28159,820,2201,35.0,18.433333333333334,1,21,1,2,,0,0.0,0.0,1,46.0,3
28160,820,2367,37.6,11.16,16,21,1,2,,0,0.0,0.0,1,46.0,3
28161,820,2919,17.96666666666667,33.336666666666666,1,21,1,2,,0,0.0,0.0,1,46.0,3
28162,820,2920,16.275,29.5925,1,21,1,2,,0,0.0,0.0,1,46.0,3
28163,820,2941,5.0,16.13,9,21,1,2,,0,0.0,0.0,1,46.0,3
28164,820,2947,9.866666666666667,18.7,9,21,1,2,,0,0.0,0.0,1,46.0,3
28165,820,2948,12.9,29.1475,1,21,1,2,,0,0.0,0.0,1,46.0,3
28166,820,2949,17.96666666666667,33.4,1,21,1,2,,0,0.0,0.0,1,46.0,3
28167,820,2952,17.96666666666667,33.4,1,21,1,2,,0,0.0,0.0,1,46.0,3
28168,820,2957,22.8,34.14,1,21,1,2,,0,0.0,0.0,1,46.0,3
28169,820,2962,15.2,18.77,1,21,1,2,,0,0.0,0.0,1,46.0,3
28170,820,2963,20.4,12.81,1,21,1,2,,0,0.0,0.0,1,46.0,3
28171,820,2964,11.1125,16.490000000000002,9,21,1,2,,0,0.0,0.0,1,46.0,3
28172,820,2967,3.85,33.0,1,21,1,2,,0,0.0,0.0,1,46.0,3
28173,820,2968,3.85,33.0,1,21,1,2,,0,0.0,0.0,1,46.0,3
28174,820,2988,10.0,10.87,1,12,1,2,,0,0.0,0.0,1,46.0,3
28178,821,781,87.5,17.16,9,13,1,1,Saisonnière,0,0.0,0.0,2,20.0,3
28189,821,1250,137.5,26.965,1,13,1,1,Saisonnière,0,0.0,0.0,2,20.0,3
28191,821,1398,0.6,12.0,1,13,1,1,Saisonnière,0,0.0,0.0,2,20.0,3
28205,821,2728,0.6,12.0,1,13,1,1,Saisonnière,0,0.0,0.0,2,20.0,3
28214,821,2930,1.0,10.0,1,13,1,1,Saisonnière,0,0.0,0.0,2,20.0,3
28219,821,2955,0.6,12.0,9,13,1,1,Saisonnière,0,0.0,0.0,2,20.0,3
28288,823,556,12.5,25.94,13,16,1,1,,0,2.0,0.0,1,26.0,3
28307,823,1579,25.5,19.47,1,17,1,1,,0,2.0,0.0,1,26.0,3
28318,823,2052,37.5,30.74,1,16,1,1,,0,2.0,0.0,1,26.0,3
28319,823,2053,38.25,31.35,1,16,1,1,,0,2.0,0.0,1,26.0,3
28320,823,2087,43.5,30.42,1,16,1,1,,0,2.0,0.0,1,26.0,3
28326,823,2384,47.5,20.58333333333333,1,16,1,1,,0,2.0,0.0,1,26.0,3
28346,824,556,105.57589285714286,59.12410714285714,13,21,1,2,,0,0.0,0.0,1,46.0,3
28347,824,574,98.75833333333333,24.501666666666665,1,12,1,2,,0,0.0,0.0,1,46.0,3
28348,824,575,38.92857142857143,56.99571428571429,1,12,1,2,,0,0.0,0.0,1,46.0,3
28349,824,609,118.46153846153848,71.3876923076923,13,21,1,2,,0,0.0,0.0,1,46.0,3
28350,824,613,88.0,29.626666666666665,13,21,1,2,,0,0.0,0.0,1,46.0,3
28351,824,615,59.25,55.81222222222223,13,12,1,2,,0,0.0,0.0,1,46.0,3
28352,824,674,30.0,21.015,9,12,1,2,,0,0.0,0.0,1,46.0,3
28353,824,688,187.2,44.212,12,21,1,2,,0,0.0,0.0,1,46.0,3
28354,824,713,84.078125,49.565,13,12,1,2,,0,0.0,0.0,1,46.0,3
28355,824,751,17.25,47.92,1,12,1,2,,0,0.0,0.0,1,46.0,3
28356,824,782,46.583333333333336,62.69166666666666,12,21,1,2,,0,0.0,0.0,1,46.0,3
28357,824,785,202.5,61.356,12,21,1,2,,0,0.0,0.0,1,46.0,3
28358,824,856,7.8,19.02,1,12,1,2,,0,0.0,0.0,1,46.0,3
28359,824,865,50.85,36.32,1,12,1,2,,0,0.0,0.0,1,46.0,3
28360,824,940,19.2,22.49,15,12,1,2,,0,0.0,0.0,1,46.0,3
28361,824,983,113.0,35.425,1,12,1,2,,0,0.0,0.0,1,46.0,3
28362,824,1004,135.41666666666666,46.98866666666667,13,21,1,2,,0,0.0,0.0,1,46.0,3
28363,824,1025,28.25,34.875,9,12,1,2,,0,0.0,0.0,1,46.0,3
28364,824,1039,55.6875,64.81625,12,21,1,2,,0,0.0,0.0,1,46.0,3
28365,824,1040,45.40909090909091,64.60272727272728,12,21,1,2,,0,0.0,0.0,1,46.0,3
28366,824,1065,30.1,56.306,1,21,1,2,,0,0.0,0.0,1,46.0,3
28367,824,1071,27.5,17.41,1,12,1,2,,0,0.0,0.0,1,46.0,3
28368,824,1140,10.0,22.82,9,12,1,2,,0,0.0,0.0,1,46.0,3
28369,824,1324,52.5,52.45333333333334,1,12,1,2,,0,0.0,0.0,1,46.0,3
28370,824,1363,71.875,45.370000000000005,13,21,1,2,,0,0.0,0.0,1,46.0,3
28371,824,1471,36.75,49.08,1,21,1,2,,0,0.0,0.0,1,46.0,3
28372,824,1541,49.0,41.18,1,21,1,2,,0,0.0,0.0,1,46.0,3
28374,824,2240,120.0,63.771428571428565,13,21,1,2,,0,0.0,0.0,1,46.0,3
28375,824,2494,90.625,51.525,4,21,1,2,,0,0.0,0.0,1,46.0,3
28376,824,2557,23.625,51.515,12,21,1,2,,0,0.0,0.0,1,46.0,3
28377,824,2788,105.3157894736842,77.69473684210527,1,21,1,2,,0,0.0,0.0,1,46.0,3
28378,824,3095,22.5,31.69,12,12,1,2,,0,0.0,0.0,1,46.0,3
28379,824,3192,74.0,37.925,13,21,1,2,,0,0.0,0.0,1,46.0,3
28382,825,972,53.0,17.04,15,16,1,2,,0,0.0,0.0,1,26.0,3
28384,825,1790,33.5,16.83,1,16,1,2,,0,0.0,0.0,1,26.0,3
28385,825,2623,156.0,30.586666666666662,16,12,1,2,,0,0.0,0.0,1,26.0,3
28386,825,2649,56.0,10.98,1,13,1,2,,0,0.0,0.0,1,26.0,3
28388,826,575,38.125,19.2975,1,16,1,1,Apprentie,0,0.0,0.0,1,28.0,3
28391,826,674,55.0,15.28,9,16,1,1,Apprentie,0,0.0,0.0,1,28.0,3
28392,826,735,140.56,26.028,9,16,1,1,Apprentie,0,0.0,0.0,1,28.0,3
28394,826,799,26.0,13.4,9,16,1,1,Apprentie,0,0.0,0.0,1,28.0,3
28403,826,1049,58.114285714285714,13.174285714285714,9,16,1,1,Apprentie,0,0.0,0.0,1,28.0,3
28421,826,2971,89.8875,18.64925,16,16,1,1,Apprentie,0,0.0,0.0,1,28.0,3
28423,826,3115,31.25,19.96,9,16,1,1,Apprentie,0,0.0,0.0,1,28.0,3
28424,826,3117,31.25,19.96,9,16,1,1,Apprentie,0,0.0,0.0,1,28.0,3
28425,826,3132,320.625,59.375,9,16,1,1,Apprentie,0,0.0,0.0,1,28.0,3
28426,827,556,25.03125,26.629375,13,14,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28427,827,574,92.1396551724138,21.227241379310342,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28428,827,575,34.27272727272727,24.32,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28430,827,588,81.67999999999999,39.746,11,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28431,827,589,46.221568627450985,33.01196078431372,5,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28432,827,615,10.0,14.29,13,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28433,827,714,22.0,37.02,12,14,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28434,827,716,14.0,36.04,13,14,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28435,827,735,47.6,35.26,9,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28437,827,792,45.333333333333336,36.99666666666666,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28440,827,839,33.25,13.670000000000002,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28441,827,853,42.7,15.81,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28442,827,854,37.75,36.035,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28443,827,856,24.48,22.392000000000003,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28445,827,912,157.60000000000002,37.25,9,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28446,827,913,37.8,18.508000000000003,9,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28447,827,916,18.0,30.341999999999995,9,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28448,827,940,15.0,30.61,15,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28452,827,998,30.2,11.233333333333334,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28453,827,1025,30.200000000000003,34.955,9,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28454,827,1029,40.8,19.52,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28455,827,1046,19.81379310344828,27.10793103448276,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28456,827,1049,60.43636363636364,28.714848484848485,9,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28457,827,1140,43.248000000000005,50.4936,9,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28458,827,1161,43.2,16.0,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28459,827,1250,103.44444444444444,23.04888888888889,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28460,827,1251,24.0,12.0,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28463,827,1411,78.1,40.891666666666666,9,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28464,827,1415,42.7,15.81,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28465,827,1416,29.1,11.853333333333332,1,14,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28466,827,1453,73.125,15.044999999999998,9,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28467,827,1468,23.666666666666668,41.06333333333333,9,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28468,827,1492,37.275,12.83,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28470,827,1506,3.75,11.72,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28471,827,1597,20.0,25.28,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28472,827,1637,33.6,29.783125,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28473,827,1680,24.0,48.98,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28475,827,1709,19.99375,27.2046875,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28476,827,1720,67.2,34.735,9,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28480,827,1938,7.199999999999999,43.64,9,15,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28481,827,1990,35.7,32.19,9,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28482,827,2052,15.0,21.94,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28483,827,2053,17.25,11.82,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28485,827,2187,10.8,33.75,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28486,827,2214,15.0,12.1,5,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28488,827,2384,70.28571428571429,40.66857142857143,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28489,827,2388,42.25,35.625,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28490,827,2396,78.12,30.933,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
28493,827,2754,11.0,16.92,1,16,1,1,Apprentie,0,1.7,0.0,1,21.0,3
